"GEO_ID","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","NAME"
"0500000US28081","31029","1396","9.4","2.7","7.5","2.2","14.0","3.3","13.8","3.2","12.7","3.3","22.7","3.5","11.0","3.4","5.4","1.6","1.4","1.0","2.1","1.2","41260","6175","54395","6115","27.2","(X)","(X)","(X)","(X)","(X)","22862","1467","7.3","3.1","6.0","2.6","12.2","3.8","10.5","3.1","12.9","3.8","25.8","4.4","15.4","4.4","5.9","1.9","1.9","1.4","2.1","1.3","50442","4724","60305","6908","(X)","(X)","29.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","58974","8365","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8167","1270","19.8","7.2","16.0","6.2","18.5","7.5","17.6","6.7","9.7","5.3","13.8","7.8","1.0","1.6","1.5","2.0","0.0","2.3","2.0","2.3","22842","4238","34941","9932","(X)","(X)","(X)","(X)","20.3","(X)","Lee County, Mississippi"
"0500000US28089","36674","848","6.4","2.1","5.0","1.8","11.7","2.9","10.2","2.4","12.9","2.9","18.2","3.6","12.5","2.4","11.0","2.3","4.6","1.4","7.5","2.2","55362","7842","78305","6668","44.2","(X)","(X)","(X)","(X)","(X)","25549","1669","6.6","2.6","3.3","2.1","8.4","2.7","7.2","2.5","13.7","3.8","17.2","3.7","14.2","3.3","13.4","3.0","6.2","2.0","9.8","3.1","66144","7636","90785","10058","(X)","(X)","41.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81750","12218","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11125","1485","8.9","5.2","10.5","5.1","17.5","6.7","15.5","5.9","12.9","4.5","19.4","7.0","6.5","3.6","5.6","3.7","1.0","1.3","2.3","2.8","32448","7374","47443","9372","(X)","(X)","(X)","(X)","45.4","(X)","Madison County, Mississippi"
"0500000US28121","53397","1152","5.5","1.6","5.1","1.9","14.3","2.7","8.8","1.9","17.0","3.1","18.9","3.0","13.8","2.4","11.4","2.1","3.2","1.2","2.0","1.1","49293","3625","63562","4754","25.8","(X)","(X)","(X)","(X)","(X)","38826","2137","4.6","2.2","2.4","1.9","12.7","3.1","7.5","2.1","14.4","3.6","19.8","3.4","17.6","3.2","14.2","2.7","4.3","1.5","2.5","1.4","61437","3254","72244","6061","(X)","(X)","25.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73190","5368","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14571","1739","13.1","4.2","12.3","4.2","23.8","6.3","8.6","3.4","20.3","5.3","13.7","4.5","3.3","1.9","3.8","2.7","0.4","0.6","0.7","1.2","26209","7180","36778","4836","(X)","(X)","(X)","(X)","25.3","(X)","Rankin County, Mississippi"
"0500000US29019","64639","1835","12.7","2.2","6.9","1.8","12.6","2.1","11.1","2.0","14.3","2.0","17.0","2.3","9.4","1.7","9.7","1.7","3.0","0.9","3.1","1.1","41006","2095","60183","4227","25.9","(X)","(X)","(X)","(X)","(X)","36579","1631","4.3","1.9","3.2","1.3","7.4","2.3","11.9","2.8","12.2","2.5","21.9","3.2","14.3","2.3","14.4","2.9","4.8","1.6","5.6","1.9","62730","4210","82597","7012","(X)","(X)","22.5","(X)","(X)","(X)","28909","1866","1.1","1.0","1.4","1.1","5.9","2.6","8.9","2.9","12.8","3.0","24.0","4.1","15.8","3.0","17.0","3.3","5.9","2.1","7.0","2.4","69712","3972","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28060","1860","24.1","4.4","11.8","3.8","19.6","4.1","11.4","3.1","16.6","3.7","9.8","2.8","3.4","2.2","2.8","1.9","0.4","0.5","0.0","0.5","22358","2317","29597","2809","(X)","(X)","(X)","(X)","29.7","(X)","Boone County, Missouri"
"0500000US29021","34117","1690","9.9","2.6","7.7","2.4","14.8","3.6","10.7","2.6","16.2","3.6","16.9","2.7","11.0","2.1","9.9","2.5","1.0","0.8","1.8","0.9","41647","4130","59927","13306","27.6","(X)","(X)","(X)","(X)","(X)","21066","1607","5.0","2.4","3.3","1.6","11.1","3.7","12.5","3.1","17.6","4.9","19.3","4.0","13.2","2.9","14.1","3.8","1.2","1.0","2.8","1.5","50643","6489","75194","21145","(X)","(X)","26.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66184","5035","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13051","1619","17.9","5.6","16.5","5.5","21.2","6.7","10.9","3.9","14.3","4.4","12.0","4.7","4.8","2.4","2.0","2.5","0.0","1.2","0.3","0.6","22707","2484","30966","3786","(X)","(X)","(X)","(X)","27.9","(X)","Buchanan County, Missouri"
"0500000US29031","29321","1192","11.6","2.9","4.7","1.8","10.0","2.7","11.5","2.6","16.9","2.8","21.4","3.4","11.4","3.1","7.8","2.4","1.5","0.9","3.0","1.7","44589","4098","58297","5818","31.1","(X)","(X)","(X)","(X)","(X)","18872","1422","7.7","3.4","0.9","0.8","8.0","2.5","8.2","3.1","18.5","4.1","25.7","4.1","13.8","3.9","10.9","3.4","1.7","1.2","4.7","2.6","55192","4110","71034","9059","(X)","(X)","33.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64268","5570","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10449","1029","18.6","5.6","11.7","5.3","15.8","5.6","17.7","5.2","11.6","4.2","13.7","6.3","7.2","4.9","2.8","3.5","0.8","1.0","0.1","0.1","27950","5078","34636","4735","(X)","(X)","(X)","(X)","26.4","(X)","Cape Girardeau County, Missouri"
"0500000US29037","36057","1357","2.7","1.1","5.3","1.4","6.5","1.8","9.9","2.2","16.4","2.7","24.1","3.0","15.1","2.8","14.7","2.8","3.4","1.7","1.8","1.0","57100","2698","69435","4289","24.5","(X)","(X)","(X)","(X)","(X)","26610","1751","3.0","1.4","1.7","1.1","4.7","1.9","7.2","2.5","16.8","3.7","25.6","3.7","17.5","3.5","17.4","3.5","3.9","2.2","2.1","1.3","62113","4179","76238","5095","(X)","(X)","23.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71137","4977","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9447","1268","7.2","3.6","14.9","4.5","11.1","4.4","17.3","4.7","16.4","5.3","19.0","6.3","8.0","4.7","4.6","2.9","0.7","0.9","0.9","1.1","34107","7324","44576","5282","(X)","(X)","(X)","(X)","26.1","(X)","Cass County, Missouri"
"0500000US29043","29744","850","5.1","1.9","3.7","1.6","14.1","3.7","10.5","2.8","18.3","3.7","19.9","3.6","10.5","2.8","12.3","2.9","2.1","1.0","3.4","1.6","47671","4321","63212","4743","22.6","(X)","(X)","(X)","(X)","(X)","21905","1396","4.1","2.2","2.8","1.7","7.7","2.7","9.2","3.1","19.0","4.2","22.6","4.4","11.9","3.4","15.4","3.7","2.8","1.4","4.4","2.2","56420","6184","72428","5685","(X)","(X)","22.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62474","6895","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7839","1287","8.7","4.2","6.3","3.9","31.7","9.4","15.2","6.4","15.2","5.3","12.4","5.6","6.5","5.2","3.0","2.9","0.2","0.3","0.7","1.0","27367","5294","36394","4996","(X)","(X)","(X)","(X)","21.5","(X)","Christian County, Missouri"
"0500000US29047","87497","1895","4.7","1.2","4.0","1.1","10.1","1.6","10.0","1.5","16.6","1.8","19.2","2.1","13.7","1.6","17.2","1.7","2.7","0.7","1.9","0.6","54884","2957","66758","2306","21.0","(X)","(X)","(X)","(X)","(X)","59547","2664","3.5","1.4","2.5","1.2","7.1","1.7","7.8","1.7","13.8","1.9","21.5","2.4","15.5","2.1","22.1","2.3","3.6","1.0","2.6","0.8","65849","3903","77240","3244","(X)","(X)","23.1","(X)","(X)","(X)","46787","2361","0.9","0.6","0.5","0.5","5.2","1.7","6.5","1.8","13.5","2.2","21.0","2.2","18.0","2.4","26.7","2.9","4.4","1.2","3.2","1.0","76677","2878","N","N","(X)","(X)","(X)","(X)","(X)","(X)","27950","2374","8.7","2.7","7.3","2.3","17.5","3.6","15.0","3.0","21.2","4.4","16.2","4.1","7.1","2.3","6.1","2.5","0.7","0.6","0.2","0.4","36443","4260","42143","2997","(X)","(X)","(X)","(X)","15.4","(X)","Clay County, Missouri"
"0500000US29051","28847","3676","8.3","3.2","4.2","2.2","8.0","2.5","11.9","3.2","14.5","3.1","23.9","4.2","12.3","3.2","12.5","2.9","3.4","1.1","0.9","0.8","53080","6041","61992","4344","33.6","(X)","(X)","(X)","(X)","(X)","19065","3170","4.9","3.0","2.3","1.8","5.2","2.9","8.7","2.9","13.3","3.8","26.9","5.0","14.3","4.3","18.1","4.4","5.0","1.6","1.4","1.3","65216","5268","75005","6362","(X)","(X)","30.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81072","7901","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9782","1509","14.9","6.4","9.2","5.2","15.7","4.4","20.2","6.6","16.3","5.7","14.1","5.3","7.6","3.7","1.6","1.5","0.5","0.8","0.0","1.6","29432","3343","34436","3765","(X)","(X)","(X)","(X)","34.7","(X)","Cole County, Missouri"
"0500000US29071","40171","1149","9.0","2.4","4.6","1.4","13.7","2.9","13.3","2.7","14.8","2.8","19.1","3.0","13.5","2.1","9.2","2.3","1.5","0.7","1.4","0.9","42905","6194","53811","3414","35.2","(X)","(X)","(X)","(X)","(X)","29649","1601","5.5","2.6","5.2","2.4","9.6","2.8","11.6","3.1","15.5","3.7","23.0","3.6","14.8","2.6","11.2","2.8","1.9","0.9","1.7","1.2","52900","3613","60217","4151","(X)","(X)","38.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60713","4029","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10522","1428","20.3","6.6","9.1","4.5","25.7","6.8","15.1","5.3","11.9","5.0","9.2","4.0","6.0","3.2","2.2","2.5","0.2","0.3","0.5","0.9","20104","4939","31011","4252","(X)","(X)","(X)","(X)","24.7","(X)","Franklin County, Missouri"
"0500000US29077","113285","2277","9.8","1.3","7.8","1.6","15.8","1.5","13.9","1.6","15.5","1.5","18.8","1.8","9.3","1.1","5.3","1.0","2.2","0.7","1.6","0.6","37203","2025","49814","2073","28.1","(X)","(X)","(X)","(X)","(X)","66474","2812","6.7","1.6","4.4","1.5","10.9","1.8","11.8","1.9","16.4","2.1","23.2","2.6","12.5","1.9","8.3","1.6","3.2","1.0","2.6","0.9","49755","3132","61573","3483","(X)","(X)","26.6","(X)","(X)","(X)","49477","2581","1.8","0.8","2.6","1.1","8.0","1.9","11.6","2.0","16.8","2.2","25.7","3.0","15.7","2.4","10.8","2.1","4.1","1.3","2.9","1.2","58047","3399","N","N","(X)","(X)","(X)","(X)","(X)","(X)","46811","2727","16.8","2.6","13.1","2.9","22.0","3.0","16.4","2.9","13.2","2.4","13.2","2.4","3.4","1.4","0.8","0.5","0.9","0.9","0.3","0.3","23928","2040","31432","1879","(X)","(X)","(X)","(X)","28.1","(X)","Greene County, Missouri"
"0500000US29095","268583","3661","10.0","1.0","6.9","0.7","11.5","1.0","11.7","1.1","14.9","1.0","17.9","0.9","11.7","0.9","10.2","0.8","2.9","0.5","2.4","0.4","44502","1341","59318","1493","25.9","(X)","(X)","(X)","(X)","(X)","160847","4538","6.9","1.1","3.8","0.7","8.7","1.0","9.8","1.1","13.6","1.2","20.9","1.5","15.2","1.4","13.8","1.1","4.0","0.7","3.3","0.7","58349","2114","71495","2393","(X)","(X)","27.0","(X)","(X)","(X)","110239","3402","1.9","0.7","1.3","0.5","5.2","1.2","7.2","1.1","12.6","1.4","22.8","1.7","19.7","2.0","19.0","1.5","5.6","1.0","4.6","1.0","73324","3187","87510","2988","(X)","(X)","(X)","(X)","(X)","(X)","107736","4316","16.1","2.0","11.6","1.6","16.0","1.9","14.8","2.0","17.4","1.6","12.7","1.6","5.0","1.1","4.1","0.9","1.1","0.6","1.2","0.4","29366","2098","39132","2085","(X)","(X)","(X)","(X)","23.0","(X)","Jackson County, Missouri"
"0500000US29097","44394","1548","6.5","1.8","9.2","2.1","17.5","3.0","13.0","2.3","16.9","2.7","18.2","2.9","8.1","1.8","7.6","2.1","2.0","1.0","0.9","0.6","37560","2008","51290","4047","29.5","(X)","(X)","(X)","(X)","(X)","28814","1603","4.5","2.0","4.6","1.9","12.3","2.9","13.2","2.7","17.4","3.5","22.2","3.8","11.2","2.4","10.3","3.0","3.2","1.5","1.3","0.9","48036","4016","62068","5828","(X)","(X)","25.3","(X)","(X)","(X)","21283","1469","1.2","1.0","1.4","1.1","9.6","3.3","13.6","3.2","16.7","3.5","26.6","4.5","13.4","3.1","12.9","4.0","3.4","1.6","1.3","1.1","54527","3754","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15580","1792","11.4","3.8","17.7","4.9","28.8","5.5","13.0","3.7","15.3","5.0","10.0","3.2","2.3","2.1","1.3","1.5","0.0","1.0","0.3","0.6","21422","2089","28890","2950","(X)","(X)","(X)","(X)","33.5","(X)","Jasper County, Missouri"
"0500000US29099","79171","1888","6.7","1.7","6.3","1.5","8.3","1.5","10.4","1.6","14.3","1.9","23.3","2.4","14.7","2.0","12.0","1.8","2.6","0.6","1.4","0.6","52627","1907","60923","2020","24.3","(X)","(X)","(X)","(X)","(X)","57455","2496","4.3","1.5","4.1","1.6","5.3","1.5","9.5","2.0","13.0","2.1","25.4","2.7","17.9","2.6","15.3","2.3","3.5","0.8","1.7","0.8","61526","3471","69418","2708","(X)","(X)","25.0","(X)","(X)","(X)","42695","2307","2.0","1.1","1.4","1.1","2.9","1.2","7.0","1.7","10.6","2.2","29.1","3.3","20.9","3.1","19.1","2.9","4.7","1.1","2.3","1.1","71567","1978","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21716","1987","14.5","4.6","13.6","3.9","15.7","3.9","14.7","3.3","17.6","4.6","15.4","3.9","5.2","2.6","2.5","1.7","0.2","0.3","0.6","0.7","28994","4373","35744","3973","(X)","(X)","(X)","(X)","20.8","(X)","Jefferson County, Missouri"
"0500000US29165","35402","1399","3.8","1.4","3.6","1.5","7.3","2.0","8.5","1.9","12.5","2.5","23.0","3.1","12.6","2.3","19.0","3.1","5.5","1.6","4.2","1.4","67221","4247","79620","4699","20.0","(X)","(X)","(X)","(X)","(X)","24136","1412","2.1","1.3","1.9","1.3","5.5","2.5","5.2","1.9","11.2","3.2","22.7","3.8","15.4","3.3","22.4","4.1","7.9","2.3","5.7","2.0","76992","7814","92491","6141","(X)","(X)","19.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","87377","10376","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11266","1244","7.8","3.4","7.3","4.4","12.0","3.7","15.4","4.5","16.5","4.3","22.1","5.8","6.9","3.6","10.7","5.2","0.4","0.6","0.9","1.0","41561","6197","50675","5980","(X)","(X)","(X)","(X)","19.8","(X)","Platte County, Missouri"
"0500000US29183","133715","1855","2.7","0.8","3.5","0.9","8.3","1.2","8.8","1.1","13.9","1.7","19.9","1.7","15.5","1.4","18.8","1.3","4.9","0.9","3.7","0.8","64608","2355","77710","2046","24.3","(X)","(X)","(X)","(X)","(X)","96218","2877","1.4","0.7","1.3","0.7","5.0","1.1","6.5","1.3","11.7","1.7","21.5","1.9","18.0","1.8","23.3","1.7","6.5","1.1","4.7","1.0","78696","3357","89625","2797","(X)","(X)","24.4","(X)","(X)","(X)","78691","2765","0.5","0.5","0.9","0.6","3.2","1.0","4.8","1.3","11.1","1.6","19.4","2.1","19.7","1.9","26.9","1.9","7.9","1.4","5.7","1.2","88197","3162","N","N","(X)","(X)","(X)","(X)","(X)","(X)","37497","2694","6.7","2.2","9.9","2.7","17.2","3.5","14.9","2.6","19.0","3.5","16.3","3.4","8.5","2.4","5.8","1.8","0.5","0.4","1.1","0.8","36176","3237","44713","2718","(X)","(X)","(X)","(X)","22.1","(X)","St. Charles County, Missouri"
"0500000US29187","24466","1277","12.0","3.7","6.7","2.4","15.7","4.3","17.8","4.4","12.0","3.2","15.3","3.9","9.6","3.0","7.5","2.8","0.9","0.9","2.3","1.4","33428","3675","47813","4438","24.3","(X)","(X)","(X)","(X)","(X)","16087","1624","4.9","2.2","2.7","1.6","13.2","4.2","16.8","4.9","14.9","4.6","19.9","5.3","12.5","4.0","10.2","4.2","1.4","1.4","3.5","2.1","47647","8602","59056","5017","(X)","(X)","27.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","54227","5625","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8379","1466","28.4","9.6","14.4","5.9","19.4","7.9","18.3","8.4","8.6","5.0","5.6","3.7","2.9","2.8","2.3","2.2","0.0","1.8","0.0","1.8","17683","6669","24848","4822","(X)","(X)","(X)","(X)","18.5","(X)","St. Francois County, Missouri"
"0500000US29189","402451","4223","5.9","0.6","4.1","0.5","11.2","0.7","10.3","0.8","14.2","0.8","17.2","0.9","12.4","0.8","13.6","0.9","5.1","0.6","5.9","0.5","55110","1569","78555","1852","26.6","(X)","(X)","(X)","(X)","(X)","256877","5740","3.5","0.6","2.2","0.5","6.6","0.8","7.9","0.8","12.8","0.9","18.3","1.1","15.1","1.0","18.2","1.2","7.1","0.8","8.3","0.8","72967","2110","96544","2897","(X)","(X)","26.7","(X)","(X)","(X)","187421","5401","1.2","0.4","1.4","0.5","3.7","0.7","4.7","0.8","10.5","0.9","18.7","1.3","17.0","1.2","22.5","1.5","9.2","1.1","11.0","1.1","87402","2798","113750","3857","(X)","(X)","(X)","(X)","(X)","(X)","145574","4963","10.8","1.2","8.1","1.1","19.4","1.6","15.5","1.6","16.9","1.4","14.2","1.3","7.2","1.1","4.7","0.9","1.5","0.6","1.7","0.5","32401","1031","45213","2247","(X)","(X)","(X)","(X)","25.7","(X)","St. Louis County, Missouri"
"0500000US29510","142152","3236","16.2","1.7","9.2","1.2","13.3","1.6","13.6","1.6","14.5","1.5","16.4","1.3","6.5","1.0","7.0","0.9","1.6","0.5","1.6","0.5","32688","1366","46209","1758","30.6","(X)","(X)","(X)","(X)","(X)","65090","3417","10.0","1.8","7.2","1.5","10.9","2.0","15.3","2.0","15.0","2.3","18.5","2.4","7.2","1.5","10.5","1.6","2.9","1.0","2.5","0.9","40683","2093","57416","3642","(X)","(X)","35.4","(X)","(X)","(X)","33572","2119","3.3","1.5","3.1","1.7","7.3","2.3","8.6","2.6","15.7","3.1","23.0","3.5","11.9","2.7","17.9","2.9","5.1","1.9","4.0","1.6","62405","4761","N","N","(X)","(X)","(X)","(X)","(X)","(X)","77062","3426","22.5","2.7","10.9","2.0","16.1","2.4","12.7","2.3","12.8","1.7","14.4","2.0","5.6","1.3","3.9","0.9","0.5","0.3","0.6","0.4","25309","2048","35381","1846","(X)","(X)","(X)","(X)","25.6","(X)","St. Louis city, Missouri"
"0500000US30013","33053","1162","5.5","2.0","8.7","2.7","10.5","2.2","14.4","3.0","17.8","3.1","18.1","3.0","13.0","2.6","8.9","2.1","1.8","1.1","1.4","1.0","41871","1857","55378","3978","30.9","(X)","(X)","(X)","(X)","(X)","21949","1392","4.5","2.2","4.4","2.2","7.1","1.9","14.4","3.5","15.6","3.2","20.3","3.7","16.8","3.4","12.1","3.1","2.7","1.6","2.1","1.5","55856","7413","65820","5618","(X)","(X)","31.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65674","6605","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11104","1385","8.3","3.9","18.3","6.6","17.1","5.3","13.3","4.4","21.2","5.9","15.3","5.5","4.0","2.7","2.5","2.1","0.0","1.2","0.0","1.2","27211","5064","33775","3854","(X)","(X)","(X)","(X)","30.4","(X)","Cascade County, Montana"
"0500000US30029","36709","1693","6.5","2.1","5.1","2.1","18.8","3.8","10.7","2.7","18.6","3.2","17.5","2.9","10.8","3.3","6.4","1.9","2.4","1.3","3.0","1.4","41854","3142","56724","4646","28.2","(X)","(X)","(X)","(X)","(X)","25108","1951","4.5","2.3","2.3","1.5","15.8","4.4","10.2","3.1","18.8","3.9","19.1","3.5","14.6","4.2","8.3","2.4","2.8","1.5","3.7","1.9","47851","4903","64624","6357","(X)","(X)","27.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","53722","5314","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11601","1781","12.4","4.2","12.3","4.9","26.7","6.3","11.1","4.6","19.0","5.6","11.1","4.5","3.9","2.8","0.3","0.3","1.6","2.4","1.7","1.6","24628","3417","36246","5989","(X)","(X)","(X)","(X)","28.2","(X)","Flathead County, Montana"
"0500000US30031","35344","1695","6.4","1.7","6.1","2.2","12.8","3.0","11.8","3.0","13.5","2.8","19.8","2.5","12.8","2.3","9.9","2.6","3.8","1.5","3.1","1.3","49506","2850","62588","3394","27.8","(X)","(X)","(X)","(X)","(X)","21916","1441","3.6","1.7","1.9","1.0","9.4","3.0","6.6","2.2","12.8","3.3","24.3","3.4","16.6","3.4","14.6","3.9","5.3","2.2","4.8","2.1","64204","4009","77901","4638","(X)","(X)","26.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72730","5474","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13428","1431","11.3","3.3","13.9","5.2","17.7","5.6","20.3","5.9","14.2","4.0","13.0","4.3","6.5","3.4","1.3","1.4","1.4","1.3","0.4","0.6","28086","2814","36394","4560","(X)","(X)","(X)","(X)","29.9","(X)","Gallatin County, Montana"
"0500000US30063","44572","1445","6.1","1.9","7.9","2.1","12.9","3.1","12.4","2.4","14.3","2.3","18.5","2.9","13.5","2.3","9.9","1.9","2.6","1.1","1.9","1.0","45596","4035","58855","4088","26.6","(X)","(X)","(X)","(X)","(X)","27292","2119","4.1","2.3","4.3","2.0","9.3","2.7","9.2","2.6","13.6","3.1","20.5","3.6","18.5","3.4","13.8","2.7","3.5","1.7","3.2","1.7","60232","3624","72530","6927","(X)","(X)","24.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70380","9939","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17280","1872","13.4","4.7","13.6","4.2","20.0","5.7","18.3","5.3","13.3","4.0","13.9","4.6","4.5","2.2","2.1","1.8","0.9","1.1","0.0","0.7","26254","2871","32799","3351","(X)","(X)","(X)","(X)","24.2","(X)","Missoula County, Montana"
"0500000US30111","62275","1613","5.9","1.5","5.1","1.6","11.5","2.1","12.9","2.2","16.4","2.4","19.2","2.3","13.6","2.4","10.6","1.6","2.9","1.1","1.9","0.7","48153","3582","61687","3759","22.8","(X)","(X)","(X)","(X)","(X)","37953","2320","3.2","1.5","2.2","1.2","8.5","2.2","11.4","3.0","15.0","2.6","20.0","3.1","19.3","3.2","13.9","2.4","3.8","1.5","2.7","1.0","60337","5594","73386","5485","(X)","(X)","25.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","71743","5380","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24322","2095","11.5","3.2","8.4","2.9","17.4","4.5","15.6","3.8","18.1","3.9","18.7","4.4","5.2","2.1","3.1","1.7","1.4","1.3","0.7","0.7","32916","3497","41233","3257","(X)","(X)","(X)","(X)","18.5","(X)","Yellowstone County, Montana"
"0500000US31055","202701","2892","6.4","0.9","6.4","0.9","11.7","1.0","11.8","1.2","13.6","1.2","18.6","1.2","12.4","1.1","12.1","1.1","3.6","0.5","3.3","0.5","50038","1626","67310","2146","22.9","(X)","(X)","(X)","(X)","(X)","125195","2841","3.3","0.9","3.5","0.9","8.7","1.2","10.0","1.5","12.2","1.6","19.1","1.5","15.6","1.5","17.6","1.7","5.1","0.8","5.0","0.8","64729","2026","83295","3354","(X)","(X)","23.3","(X)","(X)","(X)","90823","2992","1.3","0.6","1.5","0.7","5.3","1.1","6.8","1.5","9.7","1.6","20.8","1.7","18.0","1.8","22.9","2.2","6.8","1.1","6.7","1.1","80492","2647","99210","4345","(X)","(X)","(X)","(X)","(X)","(X)","77506","2536","12.5","1.9","10.9","1.8","17.6","2.1","16.0","2.2","15.9","2.0","16.1","2.0","6.6","1.4","2.8","0.9","1.2","0.6","0.4","0.3","30594","1296","38404","1731","(X)","(X)","(X)","(X)","21.5","(X)","Douglas County, Nebraska"
